title,url,status,source_field,source_file
First Event Approaching: Macaulay Honors College Events,https://macaulay.cuny.edu/event-category/admissions-events/,FINE,link,extracted_new_stuyvesant_opportunities.json
Programs at Columbia's Double Discovery Center,https://ddc.college.columbia.edu/content/eligibility-0,FINE,link,extracted_new_stuyvesant_opportunities.json
TurnUp Civic and Activism Remote Internship:,https://drive.google.com/file/d/1drPzuDGqyqR-w3-fKDqIIdykDXkB0dPh/view,FINE,link,extracted_new_stuyvesant_opportunities.json
St. Jude Leadership Volunteer Opportunity,https://www.stjude.org/get-involved/school-fundraising-ideas/high-,FINE,link,extracted_new_stuyvesant_opportunities.json
The Bronfman International Fellowship,https://bronfman.org/become-a-fellow/,FINE,link,extracted_new_stuyvesant_opportunities.json
Librarians of Tomorrow Internship at the Brooklyn Public Library,https://www.bklynlibrary.org/lot,FINE,link,extracted_new_stuyvesant_opportunities.json
AMIGOS Summer Study Abroad Service Project Program,https://amigosinternational.org/summer-programs/,FINE,link,extracted_new_stuyvesant_opportunities.json
Yale Splash Program,https://yale.learningu.org/learn/splash.html,FINE,link,extracted_new_stuyvesant_opportunities.json
Deadline Approaching: Swiss Institute Paid Teen Programs,https://www.swissinstitute.net/education/teen-programs/,FINE,link,extracted_new_stuyvesant_opportunities.json
The Metropolitan Museum of Art (MET) Internship,https://www.metmuseum.org/about-the-met/internships/high-school/school-,FINE,link,extracted_new_stuyvesant_opportunities.json
Museum of Moving Image Teen Council 2024-25 Internship,https://movingimage.org/education/teen-council/,FINE,link,extracted_new_stuyvesant_opportunities.json
The James Alan Cox Foundation for Student Photojournalists Award,https://www.jamesalancoxfoundation.org/apply/,FINE,link,extracted_new_stuyvesant_opportunities.json
Conrad Challenge,https://conradchallenge.awardsplatform.com/,FINE,link,extracted_new_stuyvesant_opportunities.json
Luna Hackathon,https://luna.hackclub.com/,FINE,link,extracted_new_stuyvesant_opportunities.json
Deadline Approaching:,https://www.google.com/search?q=Deadline%20Approaching%3A,FINE,link,extracted_new_stuyvesant_opportunities.json
Vet Up! Champions: The National HCOP Academy for Veterinary,https://vet.purdue.edu/diversity/vetup/champions.php,FINE,link,extracted_new_stuyvesant_opportunities.json
Tisch Spring Future Artists Program,https://www.nyu.edu/admissions/high-school-and-middle-school-,FINE,link,extracted_new_stuyvesant_opportunities.json
Local Letters for Global Change: A Pulitzer Center Writing Contest,https://pulitzercenter.org/builder/lesson/local-letters-global-change-pulitzer-,FINE,link,extracted_new_stuyvesant_opportunities.json
Sarah Lawrence College: Writing Courses,https://www.sarahlawrence.edu/writing-institute/courses/,FINE,link,extracted_new_stuyvesant_opportunities.json
Local Letters for Global Change: A Pulitzer Center Writing Contest,https://pulitzercenter.org/builder/lesson/local-letters-global-change-,FINE,link,extracted_new_stuyvesant_opportunities.json
Elk National Foundation Most Valuable Student Scholarship,https://www.elks.org/scholars/scholarships/mvs.cfm,FINE,link,extracted_new_stuyvesant_opportunities.json
Event Approaching: Luna Hackathon,https://luna.hackclub.com/,FINE,link,extracted_new_stuyvesant_opportunities.json
Event Approaching: NYC STEM College Fair,https://www.eventbrite.com/e/free-nysci-stem-college-fair-tickets-,FINE,link,extracted_new_stuyvesant_opportunities.json
Event Approaching:,https://www.bklynlibrary.org/calendar/craftivism-teen-crafts-kings-bay-,FINE,link,extracted_new_stuyvesant_opportunities.json
NYU/Tandon Cybersecurity Games & Conference Event (CSAW’24),https://www.csaw.io/,FINE,link,extracted_new_stuyvesant_opportunities.json
YouthAsk Youth Census Survey,https://www.amplifyapp.org/en/surveys,FINE,link,extracted_new_stuyvesant_opportunities.json
Splash Learning Days,https://docs.google.com/document/d/1ulZUDkDeawKaEWVal0FK-OvVCwZDwNSy/edit,FINE,link,extracted_new_stuyvesant_opportunities.json
NYU SPS Career Pathways Bridge Program,https://www.sps.nyu.edu/homepage/academics/career-pathways-bridge-,FINE,link,extracted_new_stuyvesant_opportunities.json
St. John’s Bread and Life,https://www.volgistics.com/appform/1620022426,FINE,link,extracted_new_stuyvesant_opportunities.json
First Event Today:,https://forms.office.com/pages/responsepage.aspx?id=KbgsP7rYBEWJXcpHqvTAX,FINE,link,extracted_new_stuyvesant_opportunities.json
Thrive Scholars Programs,https://apply.thrivescholars.org/how-to-apply,FINE,link,extracted_new_stuyvesant_opportunities.json
Student Wellness Advocates,https://growingupnyc.cityofnewyork.us/generationnyc/ylc-application/,FINE,link,extracted_new_stuyvesant_opportunities.json
Council on International Exchange (CIEE) Study Abroad Programs Early,https://www.ciee.org/go-abroad/high-school-study-abroad/summer/early-birds-,FINE,link,extracted_new_stuyvesant_opportunities.json
United States Senate Youth Program,https://ussenateyouth.org/,FINE,link,extracted_new_stuyvesant_opportunities.json
Congress Bundestag Youth Exchange Program (CBYX),https://usagermanyscholarship.org/apply/?state=New%20York,FINE,link,extracted_new_stuyvesant_opportunities.json
TurnUp Civic Tech Challenge,https://www.turnup.us/turnup-tech,FINE,link,extracted_new_stuyvesant_opportunities.json
Expanding the Walls Photography Program,https://www.studiomuseum.org/expandingthewallsapply,FINE,link,extracted_new_stuyvesant_opportunities.json
Program Start Date Approaching:,https://www.amnh.org/learn-teach/teens/science-alliance-high-school,FINE,link,extracted_new_stuyvesant_opportunities.json
NYC STEM College Fair,https://www.eventbrite.com/e/free-nysci-stem-college-fair-tickets-,FINE,link,extracted_new_stuyvesant_opportunities.json
Event Approaching: Luna Hackathon,https://luna.hackclub.com/,FINE,link,extracted_new_stuyvesant_opportunities.json
Event Approaching: Teen Life AI Academy Bootcamp,https://www.scifair.tech/highschool,FINE,link,extracted_new_stuyvesant_opportunities.json
Ace Mentor Engineering Program,https://app.acementor.org/login,FINE,link,extracted_new_stuyvesant_opportunities.json
NYU/Tandon Cybersecurity Games & Conference Event (CSAW’24),https://www.csaw.io/,FINE,link,extracted_new_stuyvesant_opportunities.json
Modeling the Future Challenge,https://www.mtfchallenge.org/,FINE,link,extracted_new_stuyvesant_opportunities.json
Make School Tutorials,https://makeschool.org/mediabook/,FINE,link,extracted_new_stuyvesant_opportunities.json
Modeling the Future Challenge,https://www.mtfchallenge.org/,FINE,link,extracted_new_stuyvesant_opportunities.json
Hispanic Heritage Foundation Youth Awards Scholarship,https://hhfawards.hispanicheritage.org/2024/forms/welcome.php,FINE,link,extracted_new_stuyvesant_opportunities.json
Science Ambassador Scholarship,https://www.scienceambassadorscholarship.org/,FINE,link,extracted_new_stuyvesant_opportunities.json
An Exploration of Algebraic Operations,https://momath.org/most/plus/,FINE,link,extracted_new_stuyvesant_opportunities.json
Event Approaching: Queens Borough Hall College Fair,https://drive.google.com/file/d/1C1EhxJt_oJ3NryftivDFndCVWG47-KPc/view?usp=sharing,FINE,link,extracted_new_stuyvesant_opportunities.json
Mentoring In Medicine (MIM) Virtual Biomedical Hackathon,https://mimhub.knkit.sg/event/biomedical-research-hackathon-3/register?mc_cid=0ff10b3623,FINE,link,extracted_new_stuyvesant_opportunities.json
Events Approaching:,https://wwww.lincolncenter.org/series/accessibility-at-lincoln-,FINE,link,extracted_new_stuyvesant_opportunities.json
First Event Approaching Museum of Finance Academy,https://www.moaf.org/education/museum-finance-academy,FINE,link,extracted_new_stuyvesant_opportunities.json
Program Start Date Approaching:,https://drive.google.com/file/d/1df7wEKOSTujUiNouS-,FINE,link,extracted_new_stuyvesant_opportunities.json
First Event Approaching: What Is Next (WIN) Career Development Series,https://www.whatisnext.academy/cohorts,FINE,link,extracted_new_stuyvesant_opportunities.json
Emma Bowen Foundation Internship (EBF) for Seniors,https://www.emmabowenfoundation.org/,FINE,link,extracted_new_stuyvesant_opportunities.json
What It Takes Business/Leadership Programs,https://www.doingwit.org/classes,FINE,link,extracted_new_stuyvesant_opportunities.json
Deadline Approaching:,https://form.jotform.com/242609412757157,FINE,link,extracted_new_stuyvesant_opportunities.json
STEMpathize Volunteer Internship Opportunity,https://tinyurl.com/stempathizeinternship,FINE,link,extracted_new_stuyvesant_opportunities.json
Event Approaching: Virtual College Fair,https://explorewithuprooted.vfairs.com/en/,FINE,link,extracted_new_stuyvesant_opportunities.json
ArtsConnection Student Art Program (SAP) Contest,https://www.google.com/search?q=ArtsConnection%20Student%20Art%20Program%20(SAP)%20Contest,FINE,link,extracted_new_stuyvesant_opportunities.json
New York Public Library National Teen Art Contest: Freedom to Read,https://www.nypl.org/spotlight/freedom-to-read/teen-contest,FINE,link,extracted_new_stuyvesant_opportunities.json
An Exploration of Algebraic Operations @ Museum of Mathematics,https://momath.org/most/plus/,FINE,link,extracted_new_stuyvesant_opportunities.json
Code to Cure: AI and the Future of Health Instructional Video Event,https://www.worldsciencefestival.com/programs/code-to-cure-ai-and-the-future-of-,FINE,link,extracted_new_stuyvesant_opportunities.json
STEMpathize Internship Opportunity,https://tinyurl.com/stempathizeinternship,FINE,link,extracted_new_stuyvesant_opportunities.json
The Maysles Documentary Center Teen DocMakers Program,https://www.maysles.org/teen-doc-makers-lab,FINE,link,extracted_new_stuyvesant_opportunities.json
The Bell Newsroom Internship,https://www.bellvoices.org/apply?ss_source=sscampaigns,FINE,link,extracted_new_stuyvesant_opportunities.json
The Lucille Lortel Theater High School Playwriting Fellowship,https://lortel.org/hspf/,FINE,link,extracted_new_stuyvesant_opportunities.json
Virginia B. Ball Creative Writing Scholarship Competition,https://www.interlochen.org/creative-writing/academy/virginia-b-ball-creative-,FINE,link,extracted_new_stuyvesant_opportunities.json
Kenyon Review Patricia Grodd Poetry Prize for Young Writers,http://www.kenyonreview.org/contests/patricia-grodd/,FINE,link,extracted_new_stuyvesant_opportunities.json
Youth Communication Writing Contest,https://youthcomm.org/teen-writing-contest/,FINE,link,extracted_new_stuyvesant_opportunities.json
ArtsConnection Student Art Program (SAP) Contest,https://airtable.com/appQuqObez96NaMtU/shr3xYXKbVT6V5C08?mc_cid=32c4113164&mc_eid=,FINE,link,extracted_new_stuyvesant_opportunities.json
Youth Communication Writing Contest,https://youthcomm.org/teen-writing-contest/,FINE,link,extracted_new_stuyvesant_opportunities.json
Virginia B. Ball Creative Writing Scholarship Competition,https://www.interlochen.org/creative-writing/academy/virginia-b-ball-creative-,FINE,link,extracted_new_stuyvesant_opportunities.json
New York Public Library National Teen Art Contest: ‘Freedom to Read’,https://www.nypl.org/spotlight/freedom-to-read/teen-contest,FINE,link,extracted_new_stuyvesant_opportunities.json
Jack Kent Cooke Scholarship,https://www.jkcf.org/our-scholarships/college-scholarship-program/,FINE,link,extracted_new_stuyvesant_opportunities.json
The Elevate Mental Health Awareness Scholarship,https://bold.org/scholarships/elevate-mental-health-awareness-,FINE,link,extracted_new_stuyvesant_opportunities.json
The Herblock Award For Editorial Cartoons,https://www.artandwriting.org/scholarships/the-herblock-award-for-editorial-,FINE,link,extracted_new_stuyvesant_opportunities.json
Event Approaching: Chat with a Scientist: Defining Inclusion in STEM,https://www.nyas.org/shaping-science/events/inclusion-in-stem/,FINE,link,extracted_new_stuyvesant_opportunities.json
Event Approaching: MoMath ‘Ask a Mathmatician’,https://momath.org/ask-anything/,FINE,link,extracted_new_stuyvesant_opportunities.json
Deadline Approaching: NYU Weekend Workshops,https://www.sps.nyu.edu/high-school-academy/programs/weekend-,FINE,link,extracted_new_stuyvesant_opportunities.json
College Now Spring Programs & Courses,https://collegenow.baruch.cuny.edu/,FINE,link,extracted_new_stuyvesant_opportunities.json
Deadline Approaching: NYU Weekend Workshops,https://www.sps.nyu.edu/high-school-academy/programs/weekend-,FINE,link,extracted_new_stuyvesant_opportunities.json
Community Swap Volunteer Event,https://www.popupswapx.com/events/nycopenstreetsoct2023,FINE,link,extracted_new_stuyvesant_opportunities.json
Friendship Circle Volunteering Opportunities,https://www.friendshipcirclenyc.org/teen-volunteer-opportunities,FINE,link,extracted_new_stuyvesant_opportunities.json
Stuyvesant Alumni Mentoring Program,https://www.stuyalumni.org/mentorstudents/,FINE,link,extracted_new_stuyvesant_opportunities.json
Columbia Writing Academy: Writing for College Success,https://precollege.sps.columbia.edu/programs/academic-year/columbia-writing-academy-,FINE,link,extracted_new_stuyvesant_opportunities.json
Latinas On the Verge of Excellence (L.O.V.E.) Mentoring Program,https://www.lovementoring.org/programs-school-base,FINE,link,extracted_new_stuyvesant_opportunities.json
Angelo Del Toro Puerto Rican/Hispanic Youth Leadership Institute,https://sites.google.com/schools.nyc.gov/prhyli-nyc-delegation-public/home,FINE,link,extracted_new_stuyvesant_opportunities.json
Bill of Rights Institute (BRI) Student Fellowship,https://billofrightsinstitute.org/student-fellowship,FINE,link,extracted_new_stuyvesant_opportunities.json
Kennedy-Lugar Youth Exchange and Study (YES) Abroad Program,https://www.yes-abroad.org/about/about-us,FINE,link,extracted_new_stuyvesant_opportunities.json
Stuyvesant Alumni Mentoring Program,https://www.stuyalumni.org/mentorstudents/,FINE,link,extracted_new_stuyvesant_opportunities.json
Angelo Del Toro Puerto Rican Hispanic Youth Leadership Program,https://prhyli.org/prhyli-application-delegations/,FINE,link,extracted_new_stuyvesant_opportunities.json
TeenLife LIVE Performing & Visual Arts Virtual Fair,https://www.teenlife.com/event-registration/teenlife-live-performing-visual-arts-virtual-fair-,FINE,link,extracted_new_stuyvesant_opportunities.json
GuggTeens Sundays and Tuesdays @ the Guggenheim Museum,https://www.guggenheim.org/event/guggteens-sketching-sessions,FINE,link,extracted_new_stuyvesant_opportunities.json
Arts Connection Teen Reviewers and Critics Program (TRaC),https://www.google.com/search?q=Arts%20Connection%20Teen%20Reviewers%20and%20Critics%20Program%20(TRaC),FINE,link,extracted_new_stuyvesant_opportunities.json
Arts Connection Art-Making Program,https://www.google.com/search?q=Arts%20Connection%20Art-Making%20Program,FINE,link,extracted_new_stuyvesant_opportunities.json
