title,url,field,source_file,possibly_broken
Deadline Approaching: Behind the Curtain: Technical & Design Careers,https://fs22.formsite.com/nycc/uafg5cokbb/index,link,extracted_new_stuyvesant_opportunities.json,NO
Naval Horizons Essay Contest,https://www.navalhorizons.us/,link,extracted_new_stuyvesant_opportunities.json,NO
Breakthrough Junior Challenge Video Contest,https://breakthroughjuniorchallenge.org/challenge,link,extracted_new_stuyvesant_opportunities.json,NO
Young Artists and Writers Summer Workshops (YAWP),https://www.stonybrook.edu/commcms/lichtenstein-center/community-,link,extracted_new_stuyvesant_opportunities.json,NO
Transportation YOU High School Scholarship,https://www.wtsinternational.org/chapters/greater-new-york/scholarships,link,extracted_new_stuyvesant_opportunities.json,NO
Event Approaching: Brooklyn Community Board 9 Youth Job Fair,https://www.google.com/search?q=Event%20Approaching%3A%20Brooklyn%20Community%20Board%209%20Youth%20Job%20Fair,link,extracted_new_stuyvesant_opportunities.json,NO
Event Approaching: Let Me Finish! Girls Write Now Voices of Comedy,https://girlswritenow.org/event/june8-special-event/,link,extracted_new_stuyvesant_opportunities.json,NO
Girls Write Now Salon Series - Writing the Places That Save Us,https://girlswritenow.org/event/june20salon/,link,extracted_new_stuyvesant_opportunities.json,NO
NYPL Anti Prom Event,https://www.eventbrite.com/e/manhattan-anti-prom-tickets-,link,extracted_new_stuyvesant_opportunities.json,NO
Planet Fitness High School Summer Pass,https://www.planetfitness.com/summerpass,link,extracted_new_stuyvesant_opportunities.json,NO
Program Dates Approaching: Vogue Summer School,https://www.voguesummerschool.com/,link,extracted_new_stuyvesant_opportunities.json,NO
Program Dates Approaching:,https://nytedu.com/pre-college/summer-academy/,link,extracted_new_stuyvesant_opportunities.json,NO
LVC Summer One-Week Actuarial Science Camp,https://www.lvc.edu/about/camps-community-programming/actuarial-science-camp/,link,extracted_new_stuyvesant_opportunities.json,NO
Deadline Approaching: Jane Street WISE Program,https://www.janestreet.com/join-jane-street/programs-and-events/wise/,link,extracted_new_stuyvesant_opportunities.json,NO
The Knowledge Society (TKS) Innovation Program,https://www.tks.world/,link,extracted_new_stuyvesant_opportunities.json,NO
Smarts4Hearts,https://www.smarts4heart.com/about-1,link,extracted_new_stuyvesant_opportunities.json,NO
Deadline Approaching: Senior Summer Success Camp,https://www.google.com/search?q=Deadline%20Approaching%3A%20Senior%20Summer%20Success%20Camp,link,extracted_new_stuyvesant_opportunities.json,NO
RNH College Directions Summer Bridge Program,http://docs.google.com/forms/d/e/1FAIpQLSfMDxAjgC656AC0s0ku6dJ80ExFt3SzehFK9v-,link,extracted_new_stuyvesant_opportunities.json,NO
Harvey Mudd College’s Fall FAST Fly-In Program,https://www.hmc.edu/admission/fast/,link,extracted_new_stuyvesant_opportunities.json,NO
Student Historian Internship 2025-2026 Program,https://www.nyhistory.org/education/student-historian-internship-program,link,extracted_new_stuyvesant_opportunities.json,NO
Deadline Approaching: New York Film Academy Summer Camps,https://program.nyfa.edu/yp,link,extracted_new_stuyvesant_opportunities.json,NO
Summer Sports Instructional Programs,https://cityparksfoundation.org/play/,link,extracted_new_stuyvesant_opportunities.json,NO
The New York Academy of Sciences Junior Academy,https://gsa.smapply.io/prog/student_programs_/,link,extracted_new_stuyvesant_opportunities.json,NO
SUNY Purchase Summer Tech Camp,https://www.summertech.net/summertech/courses/,link,extracted_new_stuyvesant_opportunities.json,NO
Hack Club Athena Award,https://athena.hackclub.com/,link,extracted_new_stuyvesant_opportunities.json,NO
First Session Approaching:,https://www.inspiritai.com/liveonline,link,extracted_new_stuyvesant_opportunities.json,NO
Cosmetic Science and Formulation Design Summer Camp,https://www.utoledo.edu/pharmacy/camp/coscicamp/,link,extracted_new_stuyvesant_opportunities.json,NO
Final Education PSA Scholarship,https://www.highriselegalfunding.com/scholarship/,link,extracted_new_stuyvesant_opportunities.json,NO
Event Approaching: Girls Write Now One Letter 4 All Workshop Series,https://www.google.com/search?q=Event%20Approaching%3A%20Girls%20Write%20Now%20One%20Letter%204%20All%20Workshop%20Series,link,extracted_new_stuyvesant_opportunities.json,NO
NYPL Anti Prom Event,https://www.nypl.org/events/programs/2024/06/21/manhattan-anti-prom-2024,link,extracted_new_stuyvesant_opportunities.json,NO
College Now Fall Program at City College,https://www.ccny.cuny.edu/collegenow/application-process,link,extracted_new_stuyvesant_opportunities.json,NO
Fusion Academy,http://www.fusionacademy.com/summer-classes-for-credit/,link,extracted_new_stuyvesant_opportunities.json,NO
Khan’s Tutorial Tutoring Jobs,https://khanstutorial.com/careers/,link,extracted_new_stuyvesant_opportunities.json,NO
The New York Public Interest Research Group (NYPIRG) Climate,https://www.nypirg.org/outreach/,link,extracted_new_stuyvesant_opportunities.json,NO
Hofstra University PreCollegiate Career Discovery Program,https://www.google.com/search?q=Hofstra%20University%20PreCollegiate%20Career%20Discovery%20Program,link,extracted_new_stuyvesant_opportunities.json,NO
Deadline Approaching:,https://drive.google.com/file/d/1NcFjKtFNS69SvLvDiNbpshgC0PrF6iV_/view?usp=sharing,link,extracted_new_stuyvesant_opportunities.json,NO
Rescuing Leftover Cuisine Volunteering Opportunity,https://www.rescuingleftovercuisine.org/volunteer,link,extracted_new_stuyvesant_opportunities.json,NO
Interns for SHSAT Prep Course for female under-represented middle,http://heliconinc.org,link,extracted_new_stuyvesant_opportunities.json,NO
Speech & Debate Coaching for Younger Students,https://www.aafe.org/volunteer,link,extracted_new_stuyvesant_opportunities.json,NO
Matriculate High School Fellows,https://matriculate.org/high-school-fellows-application/,link,extracted_new_stuyvesant_opportunities.json,NO
Apex for Youth College Access Program,https://apexforyouth.org/,link,extracted_new_stuyvesant_opportunities.json,NO
Repainting Our Narratives Community Summer Program,https://www.google.com/search?q=Repainting%20Our%20Narratives%20Community%20Summer%20Program,link,extracted_new_stuyvesant_opportunities.json,NO
Event Approaching: GuggTeens Sketching Sessions,https://www.guggenheim.org/event/guggteens-sketching-sessions/2024-06-09,link,extracted_new_stuyvesant_opportunities.json,NO
GuggTeens Sustainable Studio,https://www.guggenheim.org/event/guggteens-sustainable-studio,link,extracted_new_stuyvesant_opportunities.json,NO
NYC H2O,http://www.nych2o.org/,link,extracted_new_stuyvesant_opportunities.json,NO
Drexel University Digital Development Camp,https://drexel.edu/cci/student-experience/summer-programs/,link,extracted_new_stuyvesant_opportunities.json,NO
Event Approaching:,https://girlswritenow.org/event/one-letter-4-all/,link,extracted_new_stuyvesant_opportunities.json,NO
Usdan Summer Camp Programs,https://www.usdan.org/our-program/dates-and-rates,link,extracted_new_stuyvesant_opportunities.json,NO
Event Approaching: Saturday Science: Fish Migration Day,https://riversideparknyc.org/event/world-fish-migration-day-3/,link,extracted_new_stuyvesant_opportunities.json,NO
Event Approaching: Saturday Science: Manhattanville Community Day,https://www.eventbrite.com/e/saturday-science-manhattanville-community-day-tickets-,link,extracted_new_stuyvesant_opportunities.json,NO
City Tech Bridging the Gap (BTG)/ STEP Program,https://www.citytech.cuny.edu/btg-step/,link,extracted_new_stuyvesant_opportunities.json,NO
Hudson Valley Community College Summer Classes,https://www.google.com/search?q=Hudson%20Valley%20Community%20College%20Summer%20Classes,link,extracted_new_stuyvesant_opportunities.json,NO
InvestIn Career Education Programs,https://investin.org/collections/our-,link,extracted_new_stuyvesant_opportunities.json,NO
West Side Campaign Against Hunger Volunteering,https://www.wscah.org/volunteer/,link,extracted_new_stuyvesant_opportunities.json,NO
FXB Climate Advocates Summer Program,https://www.fxbclimateadvocates.org/,link,extracted_new_stuyvesant_opportunities.json,NO
Keith Power for Manhattan Borough President Fellowship Program,https://www.google.com/search?q=Keith%20Power%20for%20Manhattan%20Borough%20President%20Fellowship%20Program,link,extracted_new_stuyvesant_opportunities.json,NO
Alvin Bragg for Manhattan District Attorney Campaign Internship,https://www.google.com/search?q=Alvin%20Bragg%20for%20Manhattan%20District%20Attorney%20Campaign%20Internship,link,extracted_new_stuyvesant_opportunities.json,NO
The Putney School Summer Arts Program,https://www.putneyschool.org/summer/,link,extracted_new_stuyvesant_opportunities.json,NO
Preludes Summer Teen Musical Theater Intensive,https://fs22.formsite.com/nycc/r9g0xfcwyz/index,link,extracted_new_stuyvesant_opportunities.json,NO
Queens Public Library Intro to Podcasting for Teens,https://www.queenslibrary.org/calendar/intro-to-podcasting-for-teens/013427-0325,link,extracted_new_stuyvesant_opportunities.json,NO
Pioneer Academics 4th Annual Co-Curricular Summit,https://www.google.com/search?q=Pioneer%20Academics%204th%20Annual%20Co-Curricular%20Summit,link,extracted_new_stuyvesant_opportunities.json,NO
Bike New York Summer Program,https://www.bike.nyc/education/programs/summer-programs/,link,extracted_new_stuyvesant_opportunities.json,NO
World Series of Innovation Entrepreneurial Challenge,https://innovation.nfte.com/how-to-,link,extracted_new_stuyvesant_opportunities.json,NO
Mapt Content Development Internship,https://docs.google.com/forms/d/e/1FAIpQLSeOIOis6O_niGSJKDO1zbvIdGjyATcrdRsosY,link,extracted_new_stuyvesant_opportunities.json,NO
Deadline Approaching:,https://form.jotform.com/241476651734158,link,extracted_new_stuyvesant_opportunities.json,NO
Camp College,https://www.nysacac.org/camp-college,link,extracted_new_stuyvesant_opportunities.json,NO
Mandatory Information Sessions Approaching: College Explorers Program,https://drive.google.com/file/d/11hitH7iSvpWWs56UR2LbwS84ZoEukM64/view?usp=sharing,link,extracted_new_stuyvesant_opportunities.json,NO
Deadline Approaching:,https://tinyurl.com/fhaa-teen-leadership,link,extracted_new_stuyvesant_opportunities.json,NO
Debate League Summer Camp,https://www.brooklyndebateleague.org/summer-camp,link,extracted_new_stuyvesant_opportunities.json,NO
Queens Public Library Intro to Podcasting for Teens,https://www.queenslibrary.org/calendar/intro-to-podcasting-for-teens/013427-,link,extracted_new_stuyvesant_opportunities.json,NO
Rooted in the City Internship,https://risingeartheducation.org/rooted-in-the-city,link,extracted_new_stuyvesant_opportunities.json,NO
Deadline Approaching: Lucid AI Academy Application,https://www.lucid-education.com/innovators#faqs,link,extracted_new_stuyvesant_opportunities.json,NO
Cyber-AI Investigation Camp,https://spprep.org/2025/05/02/cyber-ai-investigation-camp-at-u-scranton/,link,extracted_new_stuyvesant_opportunities.json,NO
Program Date Approaching:,https://www.mircore.org/2025-summer-camp/,link,extracted_new_stuyvesant_opportunities.json,NO
Ronald V. Dellums Memorial SMART Scholarship,https://www.smartscholarship.org/smart?id=kb_article&sys_id=0383c5d6db2a03006b,link,extracted_new_stuyvesant_opportunities.json,NO
Coursera Free Online Courses,https://dol.ny.gov/online-learning-coursera,link,extracted_new_stuyvesant_opportunities.json,NO
Fordham University Real Estate Institute,https://www.google.com/search?q=Fordham%20University%20Real%20Estate%20Institute,link,extracted_new_stuyvesant_opportunities.json,NO
Salesforce Resume Review and Speed Networking Sessions,https://forms.gle/TB7Kjd7XD4MbfDyi9,link,extracted_new_stuyvesant_opportunities.json,NO
Endless Frontiers Lab Youth Ambassador Program,https://endlessfrontierlabs.com/,link,extracted_new_stuyvesant_opportunities.json,NO
World Series of Innovation Entrepreneurial Challenge,https://www.google.com/search?q=World%20Series%20of%20Innovation%20Entrepreneurial%20Challenge,link,extracted_new_stuyvesant_opportunities.json,NO
VISIONS’ Intergenerational Program Volunteer Service,https://docs.google.com/forms/d/e/1FAIpQLSfcfehk1qzxV82-,link,extracted_new_stuyvesant_opportunities.json,NO
Volunteer for MoMath 2024 NYC Math Festival,https://momath.org/mathfestival/,link,extracted_new_stuyvesant_opportunities.json,NO
Camp Invention Leadership Intern Program,https://www.invent.org/programs/leadership-intern,link,extracted_new_stuyvesant_opportunities.json,NO
Help For Autistic and Disabled Children,https://forms.gle/RNb5jjFTumhNd7vK8,link,extracted_new_stuyvesant_opportunities.json,NO
Visiting Neighbors Volunteer Program,https://www.visitingneighbors.org/volunteer/get-involved,link,extracted_new_stuyvesant_opportunities.json,NO
New Group Theater: College Writing,https://thenewgroup.org/my-story/,link,extracted_new_stuyvesant_opportunities.json,NO
Chinatown Youth Initiatives Summer Leadership Institute,https://www.cyinyc.org/sli,link,extracted_new_stuyvesant_opportunities.json,NO
The Garibaldi-Meucci Museum Summer Art Classes,https://www.garibaldimeuccimuseum.com/product-page/summer-art-classes-,link,extracted_new_stuyvesant_opportunities.json,NO
AI Programming Bootcamps & Research Project Mentorship,https://www.scifair.tech/highschool,link,extracted_new_stuyvesant_opportunities.json,NO
Science and Engineering Apprenticeship Program (SEAP),https://www.navalsteminterns.us/seap/,link,extracted_new_stuyvesant_opportunities.json,NO
Dates Approaching:,https://tryengineeringinstitute.ieee.org/engineering-camp,link,extracted_new_stuyvesant_opportunities.json,NO
Cyber-AI Investigation Camp,https://www.google.com/search?q=Cyber-AI%20Investigation%20Camp,link,extracted_new_stuyvesant_opportunities.json,NO
High School Terminal Coding Challenge,https://terminal.c1games.com/highschool_2024,link,extracted_new_stuyvesant_opportunities.json,NO
Penguin Coding School Free Trials,https://penguincodingschool.com/free-trial-python-signup,link,extracted_new_stuyvesant_opportunities.json,NO
Summer at SEM: Creative Arts Programs,https://summeratsem.org/creative-arts-programs/,link,extracted_new_stuyvesant_opportunities.json,NO
Ronald V. Dellums Memorial SMART Scholarship,https://www.google.com/search?q=Ronald%20V.%20Dellums%20Memorial%20SMART%20Scholarship,link,extracted_new_stuyvesant_opportunities.json,NO
Event Approaching: Columbia STEM QUEST Free Event,https://www.google.com/search?q=Event%20Approaching%3A%20Columbia%20STEM%20QUEST%20Free%20Event,link,extracted_new_stuyvesant_opportunities.json,NO
Event Approaching:,https://girlswritenow.org/event/june22-lead-special-event/,link,extracted_new_stuyvesant_opportunities.json,NO
"Stonybrook University - Japanese Pop Culture: A Window into Society,",https://www.stonybrook.edu/commcms/summer/,link,extracted_new_stuyvesant_opportunities.json,NO
The Science of Well-Being for Teens Course @ Yale University,https://www.coursera.org/learn/the-science-of-well-being-for-teens,link,extracted_new_stuyvesant_opportunities.json,NO
